RegulationId,RegistarId,Naslov,Vazenje,Matko_StupanjeNaSnagu,Dario_StupanjeNaSnagu,Matko_DatumPrimjene,Dario_DatumPrimjene
4598,5320,Pravilnik o javnosti Hrvatskog sabora i radnih tijela,Pravilnik stupa na snagu 20. 5. 2005.,,20.05.2005,,
4602,5325,"Odluka o mjerilima za utvrđivanje primanja i naknadama troškova znanstvenim, stručnim i javnim djelatnicima koji su članovi radnih tijela Hrvatskoga sabora ili su uključeni u njihov rad","Odluka stupa na snagu 23. 1. 2003, a primje­njuje se od 1. siječ­nja 2003. <br/>
Danom primjene ove Odluke prestaje važiti Odluka o mjerilima za utvrđiva­nje prima­nja i naknadama troškova znanstvenim, javnim i stručnim djelatnicima koji su članovi radnih tijela domova Sabora ili su uk­ljučeni u ­njihov rad, klasa: 121-01/00-03/01, urbroj: 612/19-00-01 od 12. trav­nja 2000.",,23.01.2003,,
4603,5326,Odluka o Nacionalnom vijeću za praćenje provedbe Strategije suzbijanja korupcije,Odluka stupa na snagu 13. 7. 2006.,,13.07.2006,,
4605,5328,Odluka o osnivanju Nacionalne grupe Sabora Republike Hrvatske pri Interparlamentarnoj uniji,Odluka stupa na snagu 7. 9. 1992.,,07.09.1992,,
4606,5329,Zakon o istražnim povjerenstvima,Zakon stupa na snagu 3. 4. 1996.,02.04.1996,03.04.1996,,
4607,5330,Zakon o izborima zastupnika u Hrvatski sabor,"Zakon stupa na snagu 13. 11. 1999.<br/>
Prestaje važiti Zakon o izborima zastupnika u Sabor Republike Hrvatske (Narodne novine, br. 22/92, 1/93, 30/93 - pročišćeni tekst, 11/94, 68/95 i 108/96).",12.11.1999,13.11.1999,,
4609,5332,"Pravilnik o načinu čuvanja, evidencijama te postupku odabiranja i izlučivanja gradiva nastalog u postupku izbora za zastupnike u Hrvatski sabor provedenim u studenom 2003.",Pravilnik će se primjenjivati od 6. 7. 2004. kao dana suglasnosti Hrvatskoga državnog arhiva.,,,,06.07.2004
4611,5335,Zakon o izboru predsjednika Republike Hrvatske,Zakon stupa na snagu 25. 4. 1992.,24.04.1992,25.04.1992,,
4612,5336,"Pravilnik o načinu čuvanja, evidencijama, te postupku odabiranja i izlučivanja gradiva za izbor predsjednika Republike Hrvatske",Pravilnik stupa na snagu 27. 12. 2004.,26.12.2004,27.12.2004,,
4616,5340,Zakon o izbornim jedinicama za izbor članova predstavničkih tijela novoustrojenih jedinica lokalne samouprave i uprave na području Zagrebačke županije,Zakon stupa na snagu 21. 9. 1995.,20.09.1995,21.09.1995,,
4617,5341,Zakon o Državnom izbornom povjerenstvu Republike Hrvatske,Zakon stupa na snagu 29. 4. 2006.,28.04.2006,29.04.2006,,
4619,5343,Odluka o naknadi za rad predsjednika i potpredsjednika Državnog izbornog povjerenstva Republike Hrvatske koji su iz reda sudaca,Odluka stupa na snagu 25. 5. 2007.,,25.05.2007,,
4626,5350,"Uredba o natpisnoj ploči i zaglavlju akta tijela državne uprave, lokalne, područne (regionalne) i mjesne samouprave, te pravnih osoba koje imaju javne ovlasti",Uredba stupa na snagu 11. 4. 2002.,10.04.2002,11.04.2002,,
4627,5351,"Naputak za provedbu Uredbe o sadržaju naziva tijela državne uprave, lokalne i mjesne samouprave",Naputak stupa na snagu 27. 8. 1994.,26.08.1994,27.08.1994,,
4628,5352,Odluka o Katalogu evidencija koji vode tijela državne uprave,Odluka stupa na snagu 3. 12. 1998.,,03.12.1998,,
4661,5388,Zakon o državnom pečatu Republike Hrvatske,Zakon stupa na snagu 19. 5. 1995.,18.05.1995,19.05.1995,,
4662,5389,Zakon o pečatima i žigovima s grbom Republike Hrvatske,Zakon stupa na snagu 27. 5. 1995.,26.05.1995,27.05.1995,,
4663,5390,Pravilnik za primjenu Zakona o pečatima i žigovima s grbom Republike Hrvatske,Pravilnik stupa na snagu 23. 11. 1995.,22.11.1995,23.11.1995,,
4664,5391,Pravilnik o uvjetima za čuvanje izrađenih pečata i žigova s grbom Republike Hrvatske,Pravilnik stupa na snagu 30. 11. 1995.,,30.11.1995,,
4673,5403,Zakon o utvrđivanju ratne štete,Zakon stupa na snagu 19. 11. 1991.,18.11.1991,19.11.1991,,
4674,5404,Uputa za primjenu Zakona o utvrđivanju ratne štete (i Prilozi),Uputa stupa na snagu 7. 6. 1993.,06.06.1993,07.06.1993,,
4675,5406,"Zakon o područjima županija, gradova i općina u Republici Hrvatskoj",Zakon stupa na snagu 28. 7. 2006. ,27.07.2006,28.07.2006,,
4678,5409,Zakon o Gradu Zagrebu,Zakon stupa na snagu 11. 7. 2001.,,11.07.2001,,
4679,5410,Zakon o lokalnoj i područnoj (regionalnoj) samoupravi,Zakon stupa na snagu 11. 4. 2001.,10.04.2001,11.04.2001,,
4685,5416,Pravilnik o postupku odobrenja grba i zastave jedinici lokalne i područne (regionalne) samouprave,Pravilnik stupa na snagu 10.7.1998.,09.07.1998,10.07.1998,,
4688,5419,Uredba o načinu postupanja i pohrane izjava o imovini dužnosnika koje imenuje Vlada Republike Hrvatske,Uredba stupa na snagu 8. 3. 2000.,07.03.2000,08.03.2000,,
4689,5421,Pravilnik o načinu postupanja i pohrani izjava o imovini,Pravilnik stupa na snagu 29. 9. 1998.,28.09.1998,29.09.1998,,
4691,5423,Uredba o darovima koje prime dužnosnici,Uredba stupa na snagu 21. 10. 2004.,20.10.2004,21.10.2004,,
4693,5426,Odluka o utvrđivanju naknade za rad članovima Povjerenstva za odlučivanje o sukobu interesa koji nisu iz reda zastupnika,Odluka stupa na snagu 25. 2. 2005.,,25.02.2005,,
4695,5428,Zakon o utvrđivanju plaće i drugih primanja dužnosnika,Zakon stupa na snagu 9. 10. 1992.,08.10.1992,09.10.1992,,
4697,5431,"Odluka o smještaju zastupnika Hrvatskoga sabora u Zagrebu u vrijeme zasjedanja Sabora, radnih tijela i klubova zastupnika","Stup­njem na snagu ove Odluke prestaje važiti Odluka o smještaju zastupnika Sabora Republike Hrvatske u Zagrebu u vrijeme obnašanja zastupničke dužnosti, klasa: 013-03/95-01/05, urbroj: 6223-96-0001, od 16. 1. 1996.

",,,,
4700,5434,Pravilnik o postupku za ostvarivanje prava na nadoknadu za iskorištene povlastice u unutarnjem putničkom prometu,Pravilnik stupa na snagu 18. 11. 2000.,17.11.2000,18.11.2000,,
4705,5440,Uredba o radnoj i materijalnoj obvezi,Uredba stupa na snagu 18. 6. 2005. ,,18.06.2005,,
4706,5441,Uredba o kriterijima za raspoređivanje građana i materijalnih sredstava za potrebe popune Hrvatske vojske i druge potrebe obrane,"Uredba stupa na  snagu 1. 6. 1992. <br/>
Prestaje važiti Uredba o utvrđivanju kriterija i normativa za raspoređivanje radnih ljudi i građana i materijalnih sredstava za potrebe popune teritorijalne obrane i za druge potrebe općenarodne obrane (Narodne novine, br. 30/89).
",,,,
4708,5443,Uredba o naoružanju i vojnoj opremi na koje se ne plaća carina,Uredba stupa na snagu 30. 7. 2003. ,,30.07.2003,,
4710,5445,Odluka o nepozivanju novaka na obvezu služenja vojnog roka,Odluka stupa na snagu 5. 10. 2007.,,05.10.2007,,
4712,5447,"Odluka o priznanju vojnih činova hrvatskim građanima koji su bili pripadnici različitih oružanih postrojbi, odnosno vojski na tlu Hrvatske",Odluka stupa na snagu 10. 5. 1999.,,10.05.1999,,
4713,5448,Odluka o postupku davanja suglasnosti stranim vojnim izaslanicima,Odluka stupa na snagu 21. 9. 1993.,,21.09.1993,,
4714,5449,Odluka o postupku imenovanja i zadaćama vojnih izaslanika Republike Hrvatske,Odluka stupa na snagu 21. 9. 1993.,,21.09.1993,,
4716,5452,Pravilnik o odabiru i raspoređivanju djelatnih vojnih osoba tijekom preustroja OSRH,Pravilnik stupa na snagu 7. 2. 2003.,,07.02.2003,,
4721,5461,"Pravilnik o uvjetima, kriterijima i postupku za izbor ročnika radi osposobljavanja za profesionalne vojnike ili izobrazbu za pričuvne časnike i dočasnike Oružanih snaga Republike Hrvatske",Pravilnik stupa na snagu 27. 4. 2003.,26.04.2003,27.04.2003,,
4722,5462,Pravilnik o naknadama i načinu isplate naknada osobama pozvanima zbog vojne obveze u Oružane snage,"Pravilnik stupa na snagu 7. 2. 2003.<br/>
Prestaje vrijediti Pravilnik o naknadama plaća te troškova prijevoza, prehrane i smještaja obveznika osposobljavanja i vježbi za zadatke obrane (»Narodne novine«, broj 6/92.).",06.02.2003,07.02.2003,,
4729,5469,Pravilnik o posebnom stažu ostvarenom u Domovinskom ratu,"Pravilnik stupa na snagu 6. 5. 2004. <br/>
Prestaje važiti Pravilnik o posebnom stažu ostvarenom u Domovinskom ratu (Narodne novine, br. 114/93).
",05.05.2004,06.05.2004,,
4731,5471,Uredba o preuzimanju sredstava JNA i SSNO na teritoriju Republike Hrvatske u vlasništvo Republike Hrvatske,"Uredba stupa na snagu 3. 10. 1991.

",02.10.1991,03.10.1991,,
4733,5473,"Odluka o davanju na raspolaganje i upravljanje vojnog odmarališta ""13. maj"" - Fažana Javnom poduzeću ""Brijuni""",Odluka stupa na snagu 25. 5. 1992.,24.05.1992,25.05.1992,,
4735,5475,Pravilnik o određivanju pravnih osoba i tijela u kojima se obavlja civilna služba u Republici Hrvatskoj,Pravilnik stupa na snagu 30. 5. 2003.,29.05.2003,30.05.2003,,
4736,5476,Pravilnik o načinu rada Povjerenstva za civilnu službu,Pravilnik stupa na snagu 30. 5. 2003.,29.05.2003,30.05.2003,,
4737,5477,Pravilnik o načinu vođenja očevidnika i evidencije o obveznicima civilne službe te obrascu i sadržaju iskaznice civilne službe, Pravilnik stupa na snagu 30. 5. 2003.,,30.05.2003,,
4739,5479,Uredba o vrijednosti koeficijenta osobnog čina za izračun plaće djelatne vojne osobe,Uredba stupa na snagu 1. 5. 2008.,01.05.2008,01.05.2008,,
4740,5480,"Uredba o kriterijima za utvrđivanje otegotnih uvjeta rada, opasnosti i odgovornosti u Oružanim snagama Republike Hrvatske",Uredba stupa na snagu 4. 2. 2003.,03.02.2003,04.02.2003,,
4744,5484,Odluka o ostvarenju prava kadeta na novčanu pomoć i visinu novčane pomoći za nastavak školovanja u drugoj školi,Odluka stupa na snagu 25. 5. 2003.,24.05.2003,25.05.2003,,
4745,5485,"Odluka o iznosu mjesečne novčane naknade za osposobljavanje bračnog druga vojne osobe, službenika i namještenika koja je poginula ili umrla od zadobivene rane, ozljede ili bolesti, a nema uvjeta za obiteljsku mirovinu",Odluka stupa na snagu 25. 5. 2003.,24.05.2003,25.05.2003,,
4746,5486,Odluka o ustrojavanju vojnostegovnih sudova i vojnostegovnih tužiteljstava,"Odluka stupa na snagu 12. 12. 1996.<br/>
Prestaje važiti Odluka o osnivanju vojnodisciplinskih sudova (Narodne novine, br. 62/91).
",13.12.1996,12.12.1996,,
4747,5488,Odluka o uvjetima i načinu korištenja nagradnog i izvanrednog dopusta ročnika i kadeta, Odluka stupa na snagu 31. 12.  2002.,,31.12.2002,,
4749,5490,Odluka o ustanovljenju medalja za sudjelovanje u vojno-redarstvenim operacijama i u iznimnim pothvatima, odluka stupa na snagu 18. 8. 1995.,17.08.1995,18.08.1995,,
4750,5491,"Odluka o ustanovljenju posebne spomen medalje u prigodi posvemašnjeg vraćanja pod državni suverenitet, odnosno u ustavnopravni poredak Republike Hrvatske područja Hrvatskog Podunavlja koje je bilo pod privremenom upravom UNTAES-a",Odluka stupa na snagu 16. 1.1998.,15.01.1998,16.01.1998,,
4758,5500,"( * djelomično u primjeni) Pravilnik o privlačenju, selekciji i odabiru za prijam u djelatnu vojnu službu","Pravilnik je prestao važiti 28. XII. 2013. stupanjem na snagu Pravilnika o načinu i postupku privlačenja, oglašavanja i odabira za prijam u djelatnu vojnu službu i kadetsku službu (Nar. novine, br. 158/13) osim odredbi kojima se reguliraju provjere tjelesnih sposobnosti, psihologijske provjere i zdravstveni pregledi koje će ostati na snazi do stupanja na snagu podzakonskog propisa kojim će se propisati kriteriji i postupak za utvrđivanje zdravstvenih, psihičkih, tjelesnih i sigurnosnih uvjeta - vidi: čl. 26.  Pravilnika o načinu i postupku privlačenja, oglašavanja i odabira za prijam u djelatnu vojnu službu i kadetsku službu (Nar. novine, br. 158/13)",29.08.2008,,,
4763,5506,"Pravilnik o iznosu, uvjetima i postupku za ostvarivanje prava na jednokratnu novčanu pomoć",Pravilnik stupa na snagu 26. 2. 2003.,25.02.2003,26.02.2003,,
4766,5509,Pravilnik o uvjetima za stavljanje djelatne vojne osobe u aktivnu pričuvu te njezinim pravima i obvezama,Pravilnik stupa na snagu 30. 4. 2003.,,30.04.2003,,
4767,5510,Odluka o visini otpremnine za djelatne vojne osobe raspoređene u aktivnu pričuvu,Odluka stupa na snagu 10. 12. 2003.,09.12.2003,10.12.2003,,
4774,5517,Pravilnik o tranziciji i pripremi prelaska djelatne vojne osobe na rad izvan Oružanih snaga,Pravilnik stupa na snagu 24. 7. 2003.,,24.07.2003,,
4775,5518,"Zakon o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske, policije, civilne zaštite te državnih službenika i namještenika u mirovnim operacijama i drugim aktivnostima u inozemstvu",Zakon stupa na snagu 6. 3. 2002.,05.04.2002,06.03.2002,,
4780,5526,( * djelomično u primjeni) Pravilnik o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske i državnih službenika i namještenika Ministarstva obrane u mirovnim operacijama i drugim aktivnostima u inozemstvu,"7. IX. 2017. prestale su važiti odredbe ovoga Pravilnika u dijelu koji se odnosi na pripadnike Oružanih snaga. - vidi: čl. 29. Pravilnika o sudjelovanju pripadnika Oružanih snaga Republike Hrvatske u operacijama potpore miru, operacijama odgovora na krize, humanitarnim operacijama i drugim aktivnostima u inozemstvu (Nar. novine, br. 86/17).",,,,
4786,5532,"Zakon o proizvodnji, remontu i prometu naoružanja i vojne opreme",Zakon stupa na snagu 6. 3. 2002.,,06.03.2002,,
4787,5533,Uredba o utvrđivanju naoružanja i vojne opreme za potrebe Oružanih snaga Republike Hrvatske i Ministarstva unutarnjih poslova,Uredba stupa na snagu 12. 2. 2003. ,11.02.2003,12.02.2003,,
4788,5534,Uredba o kriterijima za određivanje izuma povjerljivim i načinu priznavanja patenta za takve izume,Uredba stupa na snagu 27. 1. 2005.,,27.01.2005,,
4789,5535,Pravilnik o vođenju registra patenata za povjerljive izume,Pravilnik stupa na snagu 21. 7. 2005.,20.07.2005,21.07.2005,,
4790,5536,Pravilnik o prodaji neperspektivnih sredstava naoružanja i vojne opreme Ministarstva obrane i Oružanih snaga Republike Hrvatske,Pravilnik stupa na snagu 27. 12. 2004.,,27.12.2004,,
4791,5537,Pravilnik o posebnim uvjetima za obavljanje poslova razvoja naoružanja i vojne opreme, Pravilnik stupa na snagu 27. 4. 2003.,26.04.2003,27.04.2003,,
4792,5538,"Pravilnik o općim i posebnim mjerama osiguranja i zaštite proizvodnje, prometa i remonta naoružanja i vojne opreme",Pravilnik stupa na snagu 17. 1. 2003.,16.01.2003,17.01.2003,,
4793,5539,Pravilnik o utvrđivanju sukladnosti i kakvoći proizvoda naoružanja i vojne opreme,Pravilnik stupa na snagu 26. 2. 2003.,,26.02.2003,,
4795,5541,"Zakon o zabrani uporabe, stvaranja zaliha, proizvodnje i prijenosa protupješačkih mina i njihovom uništenju",Zakon stupa na snagu 21. 4. 2010.,20.10.2004,21.04.2010,,
4796,5542,"Uredba o sastavu i načinu rada Nacionalnog povjerenstva za koordinaciju praćenja primjene Zakona o zabrani uporabe, stvaranja zaliha, proizvodnje i prijenosa protupješačkih mina i o njihovom uništenju",Uredba stupa na snagu 14. 3. 2006. ,13.03.2006,14.03.2006,,
4798,5546,"Odluka o predaji nekretnina u posjed Agenciji Alan d.o.o., Zagreb","Odluka stupa na snagu 27. 8. 2004.<br/>
Prestaje važiti  Odluka o određivanju rezidencije Predsjednika Republike Hrvatske (Narodne novine, br. 34/00).



",,27.08.2004,,
4802,5550,Uredba o vrstama naoružanja i opreme policijskih službenika Ministarstva unutarnjih poslova,"Uredba stupa na snagu 26. 4. 2006.<br/>
Prestaje važiti Uredba o vrsti naoružanja i opreme policijskih službenika Ministarstva unutarnjih poslova (Narodne novine, br. 54/02).
",25.04.2006,26.04.2006,,
4816,5564,Pravilnik o tehničkim uvjetima za projektiranje i izgradnju objekata Ministarstva unutarnjih poslova Republike Hrvatske,"Pravilnik stupa na snagu 3. 11. 1992.. <br/>
Prestaje važiti Pravilnik o osnovama za projektiranje i izgradnju objekata općinskih i gradskih sekretarijata za unutrašnje poslove (Narodne novine, br. 30/86).
",02.11.1992,03.11.1992,,
4818,5566,"Pravilnik o obrascu službene iskaznice inspektora u Inspektoratu unutarnjih poslova, Ministarstva unutarnjih poslova",Pravilnik stupa na snagu 16. 5. 2003.,15.05.2003,16.05.2003,,
4819,5567,"Odluka o proglašavanju 29. rujna ""Danom policije""","Odluka stupa na snagu 17. 9. 1992.
",,17.09.1992,,
4822,5570,Uredba o visini naknade osobama angažiranim u zaštiti i spašavanju izvan granica Republike Hrvatske, Uredba stupa na snagu 17. 8. 2006.,16.08.2006,17.08.2006,,
4823,5571,Uredba o načinu prelaska državne granice prilikom primanja i/ili upućivanja žurne pomoći u zaštiti i spašavanju,Uredba stupa na snagu 18. 5. 2006.,17.05.2006,18.05.2006,,
4825,5573,Uredba o načinu utvrđivanja naknade za privremeno oduzete pokretnine radi provedbe mjera zaštite i spašavanja,Uredba stupa na snagu 3. 8. 2006.,02.08.2006,03.08.2006,,
4829,5577,"Pravilnik o ustrojstvu, popuni i opremanju postrojbi civilne zaštite i postrojbi za uzbunjivanje","Pravilnik stupa na snagu 6. 11. 2007. <br/>
Dana 6. 11. 2007. prestaje važiti Pravilnik o iskaznici obveznika civilne zaštite (Narodne novine, br. 70/94).
",05.11.2007,06.11.2007,,
4833,5581,Pravilnik o sudjelovanju pripadnika operativnih snaga zaštite i spašavanja u aktivnostima snaga za žurnu pomoć u katastrofama u inozemstvu,Pravilnik stupa na snagu 11. 7. 2006.,,11.07.2006,,
4836,5585,Odluka o pripremi i načinu provođenja mobilizacije tijela državne vlasti i pravnih  osoba te službe motrenja i obavješćivanja,"Odluka stupa na snagu 23. 4. 1997.<br/>
Prestaje važiti Odluka o pripremi i načinu provođenja mobilizacije organa državne uprave i pravnih osoba te službe motrenja i obavješćivanja (Narodne novine, br. 11/93).



",22.04.1997,23.04.1997,,
4837,5587,"Pravilnik o obuci, osposobljavanju i ispitima za pripadnike civilne zaštite",Pravilnik stupa na snagu 25. 12. 2003.,24.12.2003,25.12.2003,,
4841,5591,Zakon o Hrvatskoj gorskoj službi spašavanja,Zakon stupa na snagu 25. 7. 2006.,,25.07.2006,,
4845,5595,Odluka o upravljanju državnom imovinom na graničnim prijelazima,"Odluka stupa na snagu 1. 3. 1995 <br/>
Prestaju važiti odluke i drugi akti Vlade Republike Hrvatske kojima je dano ovlaštenje za sklapanje ugovora u svezi s gradnjom, opremanjem i održavanjem graničnih prijelaza čiji je investitor, odnosno vlasnik Republika Hrvatska. 
",,01.03.1995,,
4850,5600,Pravilnik o postupku utvrđivanja i rješavanja povreda državne granice,"Pravilnik stupa na snagu 13. 10. 2004. <br/>
Prestaje važiti Pravilnik o utvrđivanju i rješavanju povreda državne granice (Narodne novine, br. 27/93).

",12.10.2004,13.10.2004,,
4852,5603,Pravilnik o uvjetima i načinu određivanja područja graničnog prijelaza,"Pravilnik stupa na snagu 5. 11. 2004.<br/>
Prestaju važiti odredbe članaka 15., 16., 17., 18., 19., 20., 21. i 22. Pravilnika o načinu nadzora državne granice (Narodne novine, br. 32/92).",03.11.2004,05.11.2004,,
4856,5608,Rješenje o određivanju područja stalnog međunarodnog cestovnog graničnog prijelaza II. kategorije Brod na Kupi," Rješenje stupa na snagu 28. 2. 2008..<br/>
Stupanjem na snagu ovog Rješenja prestaje važiti Pravilnik o određivanju područja stalnoga međunarodnoga cestovnoga granič­nog prijelaza II. kategorije Brod na Kupi (Narodne novine, br. 88/03).


",27.02.2008,28.02.2008,,
4861,5613,Pravilnik o određivanju područja stalnog međunarodnog cestovnog graničnog prijelaza II. kategorije Gabela Polje I, Pravilnik stupa na snagu 30. 8. 2003.,,30.08.2003,,
4863,5615,Rješenje o određivanju područja stalnog međunarodnog cestovnog graničnog prijelaza I. kategorije Goričan,"Rješenje stupa na snagu 12. 1. 2008.. <br/>
Prestaje važiti Pravilnik o određivanju područja stalnog međunarodnog cestovnog graničnog prijelaza I. kategorije Goričan (Narodne novine, br. 134/03).
",11.01.2008,12.01.2008,,
4866,5618,Pravilnik o određivanju područja stalnog međunarodnog cestovnog graničnog prijelaza II. kategorije Hrvatska Kostajnica,"Pravilnik stupa na snagu 15. 3. 2003.
",,15.03.2003,,
